"author","title","year","evidence_type","comments","manual_tags","citekey","evidence_pro","evidence_con","opinion_pro","opinion_con_buts"
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
"Grand, James A.; Rogelberg, Steven G.; Banks, George C.; Landis, Ronald S.; Tonidandel, Scott","From Outcome to Process Focus: Fostering a More Robust Psychological Science Through Registered Reports and Results-Blind Reviewing","2018","anecdotal",NA,"include_key","grand2018","""Anecdotally, the analysis plan section appears to be the most angstprovoking out of concern that it connotes too much rigidity and unrealistic forethought (e.g., analyses cannot be completely specified as they are dependent on what is observed).""",NA,NA,NA
